path,actor_id,sentence,emotion,level,split
data\processed\1041_IEO_NEU_XX.npy,1041,IEO,NEU,XX,dev
data\processed\1036_IEO_FEA_HI.npy,1036,IEO,FEA,HI,dev
data\processed\1015_IEO_SAD_HI.npy,1015,IEO,SAD,HI,dev
data\processed\1039_IEO_SAD_MD.npy,1039,IEO,SAD,MD,dev
data\processed\1030_IEO_FEA_MD.npy,1030,IEO,FEA,MD,dev
data\processed\1018_IEO_NEU_XX.npy,1018,IEO,NEU,XX,dev
data\processed\1011_IEO_DIS_HI.npy,1011,IEO,DIS,HI,dev
data\processed\1032_IEO_DIS_MD.npy,1032,IEO,DIS,MD,dev
data\processed\1015_IEO_FEA_LO.npy,1015,IEO,FEA,LO,dev
data\processed\1028_IEO_HAP_LO.npy,1028,IEO,HAP,LO,dev
data\processed\1016_IEO_HAP_LO.npy,1016,IEO,HAP,LO,dev
data\processed\1002_IEO_HAP_MD.npy,1002,IEO,HAP,MD,train
data\processed\1004_IEO_NEU_XX.npy,1004,IEO,NEU,XX,train
data\processed\1043_IEO_HAP_HI.npy,1043,IEO,HAP,HI,train
data\processed\1029_IEO_HAP_HI.npy,1029,IEO,HAP,HI,train
data\processed\1035_IEO_SAD_LO.npy,1035,IEO,SAD,LO,train
data\processed\1033_IEO_DIS_HI.npy,1033,IEO,DIS,HI,train
data\processed\1041_IEO_DIS_LO.npy,1041,IEO,DIS,LO,train
data\processed\1005_IEO_FEA_HI.npy,1005,IEO,FEA,HI,train
data\processed\1033_IEO_SAD_LO.npy,1033,IEO,SAD,LO,train
data\processed\1042_IEO_FEA_LO.npy,1042,IEO,FEA,LO,train
data\processed\1024_IEO_ANG_HI.npy,1024,IEO,ANG,HI,train
data\processed\1033_IEO_DIS_LO.npy,1033,IEO,DIS,LO,train
data\processed\1027_IEO_SAD_LO.npy,1027,IEO,SAD,LO,train
data\processed\1010_IEO_DIS_HI.npy,1010,IEO,DIS,HI,train
data\processed\1041_IEO_HAP_HI.npy,1041,IEO,HAP,HI,train
data\processed\1016_IEO_SAD_MD.npy,1016,IEO,SAD,MD,train
data\processed\1003_IEO_SAD_HI.npy,1003,IEO,SAD,HI,train
data\processed\1021_IEO_FEA_MD.npy,1021,IEO,FEA,MD,train
data\processed\1030_IEO_DIS_HI.npy,1030,IEO,DIS,HI,train
data\processed\1037_IEO_HAP_HI.npy,1037,IEO,HAP,HI,train
data\processed\1019_IEO_ANG_HI.npy,1019,IEO,ANG,HI,train
data\processed\1017_IEO_FEA_MD.npy,1017,IEO,FEA,MD,train
data\processed\1013_IEO_DIS_MD.npy,1013,IEO,DIS,MD,train
data\processed\1029_IEO_FEA_LO.npy,1029,IEO,FEA,LO,train
data\processed\1031_IEO_SAD_LO.npy,1031,IEO,SAD,LO,train
data\processed\1031_IEO_HAP_MD.npy,1031,IEO,HAP,MD,train
data\processed\1029_IEO_FEA_HI.npy,1029,IEO,FEA,HI,train
data\processed\1037_IEO_FEA_LO.npy,1037,IEO,FEA,LO,train
data\processed\1008_IEO_ANG_HI.npy,1008,IEO,ANG,HI,train
data\processed\1040_IEO_SAD_HI.npy,1040,IEO,SAD,HI,train
data\processed\1001_IEO_FEA_LO.npy,1001,IEO,FEA,LO,train
data\processed\1020_IEO_ANG_HI.npy,1020,IEO,ANG,HI,train
data\processed\1037_IEO_HAP_MD.npy,1037,IEO,HAP,MD,train
data\processed\1029_IEO_DIS_LO.npy,1029,IEO,DIS,LO,train
data\processed\1048_IEO_HAP_MD.npy,1048,IEO,HAP,MD,train
data\processed\1047_IEO_FEA_LO.npy,1047,IEO,FEA,LO,train
data\processed\1032_IEO_ANG_HI.npy,1032,IEO,ANG,HI,train
data\processed\1044_IEO_ANG_MD.npy,1044,IEO,ANG,MD,train
data\processed\1008_IEO_DIS_HI.npy,1008,IEO,DIS,HI,train
data\processed\1040_IEO_NEU_XX.npy,1040,IEO,NEU,XX,train
data\processed\1011_IEO_HAP_HI.npy,1011,IEO,HAP,HI,train
data\processed\1030_IEO_HAP_HI.npy,1030,IEO,HAP,HI,train
data\processed\1035_IEO_ANG_MD.npy,1035,IEO,ANG,MD,train
data\processed\1011_IEO_FEA_MD.npy,1011,IEO,FEA,MD,train
data\processed\1039_IEO_ANG_LO.npy,1039,IEO,ANG,LO,train
data\processed\1002_IEO_HAP_HI.npy,1002,IEO,HAP,HI,train
data\processed\1019_IEO_FEA_HI.npy,1019,IEO,FEA,HI,train
data\processed\1040_IEO_FEA_HI.npy,1040,IEO,FEA,HI,train
data\processed\1006_IEO_SAD_HI.npy,1006,IEO,SAD,HI,train
data\processed\1032_IEO_ANG_MD.npy,1032,IEO,ANG,MD,train
data\processed\1012_IEO_FEA_MD.npy,1012,IEO,FEA,MD,train
data\processed\1007_IEO_SAD_HI.npy,1007,IEO,SAD,HI,train
data\processed\1035_IEO_ANG_HI.npy,1035,IEO,ANG,HI,train
data\processed\1030_IEO_HAP_LO.npy,1030,IEO,HAP,LO,train
data\processed\1031_IEO_DIS_HI.npy,1031,IEO,DIS,HI,train
data\processed\1017_IEO_SAD_HI.npy,1017,IEO,SAD,HI,train
data\processed\1014_IEO_HAP_MD.npy,1014,IEO,HAP,MD,train
data\processed\1033_IEO_ANG_LO.npy,1033,IEO,ANG,LO,train
data\processed\1022_IEO_SAD_LO.npy,1022,IEO,SAD,LO,train
data\processed\1011_IEO_DIS_MD.npy,1011,IEO,DIS,MD,train
data\processed\1009_IEO_NEU_XX.npy,1009,IEO,NEU,XX,train
data\processed\1045_IEO_DIS_HI.npy,1045,IEO,DIS,HI,train
data\processed\1032_IEO_SAD_MD.npy,1032,IEO,SAD,MD,train
data\processed\1010_IEO_DIS_LO.npy,1010,IEO,DIS,LO,train
data\processed\1039_IEO_DIS_HI.npy,1039,IEO,DIS,HI,train
data\processed\1049_IEO_DIS_MD.npy,1049,IEO,DIS,MD,train
data\processed\1021_IEO_ANG_HI.npy,1021,IEO,ANG,HI,train
data\processed\1007_IEO_ANG_MD.npy,1007,IEO,ANG,MD,train
data\processed\1006_IEO_DIS_LO.npy,1006,IEO,DIS,LO,train
data\processed\1028_IEO_NEU_XX.npy,1028,IEO,NEU,XX,train
data\processed\1044_IEO_SAD_MD.npy,1044,IEO,SAD,MD,train
data\processed\1017_IEO_SAD_MD.npy,1017,IEO,SAD,MD,train
data\processed\1033_IEO_FEA_HI.npy,1033,IEO,FEA,HI,train
data\processed\1034_IEO_HAP_MD.npy,1034,IEO,HAP,MD,train
data\processed\1041_IEO_DIS_HI.npy,1041,IEO,DIS,HI,train
data\processed\1011_IEO_SAD_MD.npy,1011,IEO,SAD,MD,train
data\processed\1018_IEO_ANG_MD.npy,1018,IEO,ANG,MD,train
data\processed\1014_IEO_ANG_HI.npy,1014,IEO,ANG,HI,train
data\processed\1005_IEO_DIS_MD.npy,1005,IEO,DIS,MD,train
data\processed\1029_IEO_SAD_HI.npy,1029,IEO,SAD,HI,train
data\processed\1044_IEO_ANG_LO.npy,1044,IEO,ANG,LO,train
data\processed\1021_IEO_SAD_LO.npy,1021,IEO,SAD,LO,train
data\processed\1036_IEO_DIS_HI.npy,1036,IEO,DIS,HI,train
data\processed\1025_IEO_FEA_HI.npy,1025,IEO,FEA,HI,train
data\processed\1043_IEO_FEA_LO.npy,1043,IEO,FEA,LO,train
data\processed\1017_IEO_DIS_MD.npy,1017,IEO,DIS,MD,train
data\processed\1018_IEO_FEA_LO.npy,1018,IEO,FEA,LO,train
data\processed\1009_IEO_FEA_HI.npy,1009,IEO,FEA,HI,train
data\processed\1049_IEO_FEA_HI.npy,1049,IEO,FEA,HI,train
data\processed\1041_IEO_HAP_MD.npy,1041,IEO,HAP,MD,train
data\processed\1008_IEO_FEA_MD.npy,1008,IEO,FEA,MD,train
data\processed\1021_IEO_SAD_MD.npy,1021,IEO,SAD,MD,train
data\processed\1001_IEO_FEA_HI.npy,1001,IEO,FEA,HI,train
data\processed\1046_IEO_ANG_LO.npy,1046,IEO,ANG,LO,train
data\processed\1037_IEO_NEU_XX.npy,1037,IEO,NEU,XX,train
data\processed\1029_IEO_ANG_MD.npy,1029,IEO,ANG,MD,train
data\processed\1048_IEO_FEA_HI.npy,1048,IEO,FEA,HI,train
data\processed\1041_IEO_SAD_HI.npy,1041,IEO,SAD,HI,train
data\processed\1036_IEO_ANG_HI.npy,1036,IEO,ANG,HI,train
data\processed\1029_IEO_ANG_LO.npy,1029,IEO,ANG,LO,train
data\processed\1033_IEO_SAD_MD.npy,1033,IEO,SAD,MD,train
data\processed\1026_IEO_HAP_LO.npy,1026,IEO,HAP,LO,train
data\processed\1028_IEO_SAD_MD.npy,1028,IEO,SAD,MD,train
data\processed\1006_IEO_ANG_LO.npy,1006,IEO,ANG,LO,train
data\processed\1009_IEO_ANG_HI.npy,1009,IEO,ANG,HI,train
data\processed\1046_IEO_FEA_LO.npy,1046,IEO,FEA,LO,train
data\processed\1008_IEO_SAD_HI.npy,1008,IEO,SAD,HI,train
data\processed\1008_IEO_HAP_LO.npy,1008,IEO,HAP,LO,train
data\processed\1021_IEO_DIS_LO.npy,1021,IEO,DIS,LO,train
data\processed\1023_IEO_FEA_MD.npy,1023,IEO,FEA,MD,train
data\processed\1038_IEO_NEU_XX.npy,1038,IEO,NEU,XX,train
data\processed\1043_IEO_DIS_HI.npy,1043,IEO,DIS,HI,train
data\processed\1016_IEO_NEU_XX.npy,1016,IEO,NEU,XX,train
data\processed\1005_IEO_NEU_XX.npy,1005,IEO,NEU,XX,train
data\processed\1023_IEO_NEU_XX.npy,1023,IEO,NEU,XX,train
data\processed\1030_IEO_FEA_HI.npy,1030,IEO,FEA,HI,train
data\processed\1017_IEO_ANG_MD.npy,1017,IEO,ANG,MD,train
data\processed\1041_IEO_ANG_HI.npy,1041,IEO,ANG,HI,train
data\processed\1033_IEO_NEU_XX.npy,1033,IEO,NEU,XX,train
data\processed\1048_IEO_FEA_MD.npy,1048,IEO,FEA,MD,train
data\processed\1029_IEO_NEU_XX.npy,1029,IEO,NEU,XX,train
data\processed\1018_IEO_FEA_HI.npy,1018,IEO,FEA,HI,train
data\processed\1028_IEO_FEA_LO.npy,1028,IEO,FEA,LO,train
data\processed\1002_IEO_SAD_MD.npy,1002,IEO,SAD,MD,train
data\processed\1040_IEO_ANG_HI.npy,1040,IEO,ANG,HI,train
data\processed\1003_IEO_DIS_HI.npy,1003,IEO,DIS,HI,train
data\processed\1017_IEO_ANG_HI.npy,1017,IEO,ANG,HI,train
data\processed\1010_IEO_ANG_LO.npy,1010,IEO,ANG,LO,train
data\processed\1045_IEO_ANG_MD.npy,1045,IEO,ANG,MD,train
data\processed\1008_IEO_ANG_LO.npy,1008,IEO,ANG,LO,train
data\processed\1046_IEO_DIS_LO.npy,1046,IEO,DIS,LO,train
data\processed\1005_IEO_FEA_LO.npy,1005,IEO,FEA,LO,train
data\processed\1044_IEO_DIS_LO.npy,1044,IEO,DIS,LO,train
data\processed\1013_IEO_FEA_LO.npy,1013,IEO,FEA,LO,train
data\processed\1020_IEO_SAD_HI.npy,1020,IEO,SAD,HI,train
data\processed\1036_IEO_FEA_MD.npy,1036,IEO,FEA,MD,train
data\processed\1009_IEO_HAP_MD.npy,1009,IEO,HAP,MD,train
data\processed\1011_IEO_ANG_MD.npy,1011,IEO,ANG,MD,train
data\processed\1007_IEO_HAP_HI.npy,1007,IEO,HAP,HI,train
data\processed\1002_IEO_HAP_LO.npy,1002,IEO,HAP,LO,train
data\processed\1015_IEO_SAD_LO.npy,1015,IEO,SAD,LO,train
data\processed\1027_IEO_HAP_LO.npy,1027,IEO,HAP,LO,train
data\processed\1011_IEO_ANG_HI.npy,1011,IEO,ANG,HI,train
data\processed\1044_IEO_NEU_XX.npy,1044,IEO,NEU,XX,train
data\processed\1010_IEO_ANG_MD.npy,1010,IEO,ANG,MD,train
data\processed\1036_IEO_DIS_LO.npy,1036,IEO,DIS,LO,train
data\processed\1042_IEO_FEA_HI.npy,1042,IEO,FEA,HI,train
data\processed\1041_IEO_DIS_MD.npy,1041,IEO,DIS,MD,train
data\processed\1027_IEO_SAD_MD.npy,1027,IEO,SAD,MD,train
data\processed\1015_IEO_HAP_LO.npy,1015,IEO,HAP,LO,train
data\processed\1023_IEO_SAD_LO.npy,1023,IEO,SAD,LO,train
data\processed\1002_IEO_ANG_LO.npy,1002,IEO,ANG,LO,train
data\processed\1047_IEO_HAP_HI.npy,1047,IEO,HAP,HI,train
data\processed\1049_IEO_ANG_LO.npy,1049,IEO,ANG,LO,train
data\processed\1023_IEO_ANG_HI.npy,1023,IEO,ANG,HI,train
data\processed\1025_IEO_ANG_LO.npy,1025,IEO,ANG,LO,train
data\processed\1038_IEO_SAD_LO.npy,1038,IEO,SAD,LO,train
data\processed\1033_IEO_ANG_HI.npy,1033,IEO,ANG,HI,train
data\processed\1032_IEO_ANG_LO.npy,1032,IEO,ANG,LO,train
data\processed\1006_IEO_FEA_LO.npy,1006,IEO,FEA,LO,train
data\processed\1047_IEO_SAD_LO.npy,1047,IEO,SAD,LO,train
data\processed\1045_IEO_NEU_XX.npy,1045,IEO,NEU,XX,train
data\processed\1038_IEO_HAP_LO.npy,1038,IEO,HAP,LO,train
data\processed\1028_IEO_FEA_HI.npy,1028,IEO,FEA,HI,train
data\processed\1002_IEO_ANG_MD.npy,1002,IEO,ANG,MD,train
data\processed\1038_IEO_DIS_LO.npy,1038,IEO,DIS,LO,train
data\processed\1002_IEO_DIS_MD.npy,1002,IEO,DIS,MD,train
data\processed\1018_IEO_DIS_HI.npy,1018,IEO,DIS,HI,train
data\processed\1027_IEO_FEA_LO.npy,1027,IEO,FEA,LO,train
data\processed\1019_IEO_ANG_MD.npy,1019,IEO,ANG,MD,train
data\processed\1043_IEO_ANG_HI.npy,1043,IEO,ANG,HI,train
data\processed\1013_IEO_ANG_LO.npy,1013,IEO,ANG,LO,train
data\processed\1014_IEO_SAD_MD.npy,1014,IEO,SAD,MD,train
data\processed\1018_IEO_SAD_MD.npy,1018,IEO,SAD,MD,train
data\processed\1006_IEO_HAP_LO.npy,1006,IEO,HAP,LO,train
data\processed\1022_IEO_HAP_MD.npy,1022,IEO,HAP,MD,train
data\processed\1012_IEO_SAD_MD.npy,1012,IEO,SAD,MD,train
data\processed\1030_IEO_DIS_LO.npy,1030,IEO,DIS,LO,train
data\processed\1043_IEO_DIS_LO.npy,1043,IEO,DIS,LO,train
data\processed\1039_IEO_HAP_HI.npy,1039,IEO,HAP,HI,train
data\processed\1048_IEO_SAD_HI.npy,1048,IEO,SAD,HI,train
data\processed\1009_IEO_DIS_HI.npy,1009,IEO,DIS,HI,train
data\processed\1018_IEO_FEA_MD.npy,1018,IEO,FEA,MD,train
data\processed\1029_IEO_DIS_MD.npy,1029,IEO,DIS,MD,train
data\processed\1009_IEO_HAP_LO.npy,1009,IEO,HAP,LO,train
data\processed\1004_IEO_SAD_HI.npy,1004,IEO,SAD,HI,train
data\processed\1001_IEO_HAP_MD.npy,1001,IEO,HAP,MD,train
data\processed\1009_IEO_SAD_MD.npy,1009,IEO,SAD,MD,train
data\processed\1013_IEO_SAD_MD.npy,1013,IEO,SAD,MD,train
data\processed\1033_IEO_HAP_MD.npy,1033,IEO,HAP,MD,train
data\processed\1026_IEO_HAP_MD.npy,1026,IEO,HAP,MD,train
data\processed\1028_IEO_HAP_MD.npy,1028,IEO,HAP,MD,train
data\processed\1034_IEO_NEU_XX.npy,1034,IEO,NEU,XX,train
data\processed\1014_IEO_HAP_HI.npy,1014,IEO,HAP,HI,train
data\processed\1027_IEO_DIS_LO.npy,1027,IEO,DIS,LO,train
data\processed\1039_IEO_DIS_LO.npy,1039,IEO,DIS,LO,train
data\processed\1028_IEO_ANG_HI.npy,1028,IEO,ANG,HI,train
data\processed\1049_IEO_FEA_MD.npy,1049,IEO,FEA,MD,train
data\processed\1043_IEO_FEA_MD.npy,1043,IEO,FEA,MD,train
data\processed\1024_IEO_SAD_MD.npy,1024,IEO,SAD,MD,train
data\processed\1019_IEO_HAP_MD.npy,1019,IEO,HAP,MD,train
data\processed\1015_IEO_DIS_MD.npy,1015,IEO,DIS,MD,train
data\processed\1035_IEO_FEA_LO.npy,1035,IEO,FEA,LO,train
data\processed\1043_IEO_HAP_LO.npy,1043,IEO,HAP,LO,train
data\processed\1020_IEO_DIS_LO.npy,1020,IEO,DIS,LO,train
data\processed\1016_IEO_FEA_LO.npy,1016,IEO,FEA,LO,train
data\processed\1003_IEO_NEU_XX.npy,1003,IEO,NEU,XX,train
data\processed\1015_IEO_NEU_XX.npy,1015,IEO,NEU,XX,train
data\processed\1030_IEO_NEU_XX.npy,1030,IEO,NEU,XX,train
data\processed\1023_IEO_FEA_LO.npy,1023,IEO,FEA,LO,train
data\processed\1040_IEO_SAD_LO.npy,1040,IEO,SAD,LO,train
data\processed\1011_IEO_SAD_LO.npy,1011,IEO,SAD,LO,train
data\processed\1025_IEO_ANG_MD.npy,1025,IEO,ANG,MD,train
data\processed\1008_IEO_SAD_LO.npy,1008,IEO,SAD,LO,train
data\processed\1046_IEO_FEA_HI.npy,1046,IEO,FEA,HI,train
data\processed\1039_IEO_NEU_XX.npy,1039,IEO,NEU,XX,train
data\processed\1038_IEO_ANG_LO.npy,1038,IEO,ANG,LO,train
data\processed\1023_IEO_DIS_LO.npy,1023,IEO,DIS,LO,train
data\processed\1013_IEO_NEU_XX.npy,1013,IEO,NEU,XX,train
data\processed\1027_IEO_ANG_HI.npy,1027,IEO,ANG,HI,train
data\processed\1044_IEO_FEA_MD.npy,1044,IEO,FEA,MD,train
data\processed\1047_IEO_FEA_HI.npy,1047,IEO,FEA,HI,train
data\processed\1024_IEO_DIS_MD.npy,1024,IEO,DIS,MD,train
data\processed\1045_IEO_HAP_LO.npy,1045,IEO,HAP,LO,train
data\processed\1004_IEO_FEA_LO.npy,1004,IEO,FEA,LO,train
data\processed\1029_IEO_ANG_HI.npy,1029,IEO,ANG,HI,train
data\processed\1003_IEO_SAD_LO.npy,1003,IEO,SAD,LO,train
data\processed\1016_IEO_ANG_LO.npy,1016,IEO,ANG,LO,train
data\processed\1042_IEO_DIS_MD.npy,1042,IEO,DIS,MD,train
data\processed\1022_IEO_DIS_HI.npy,1022,IEO,DIS,HI,train
data\processed\1025_IEO_DIS_MD.npy,1025,IEO,DIS,MD,train
data\processed\1040_IEO_SAD_MD.npy,1040,IEO,SAD,MD,train
data\processed\1036_IEO_NEU_XX.npy,1036,IEO,NEU,XX,train
data\processed\1021_IEO_FEA_HI.npy,1021,IEO,FEA,HI,train
data\processed\1001_IEO_DIS_LO.npy,1001,IEO,DIS,LO,train
data\processed\1014_IEO_ANG_LO.npy,1014,IEO,ANG,LO,train
data\processed\1048_IEO_FEA_LO.npy,1048,IEO,FEA,LO,train
data\processed\1002_IEO_SAD_HI.npy,1002,IEO,SAD,HI,train
data\processed\1017_IEO_SAD_LO.npy,1017,IEO,SAD,LO,train
data\processed\1012_IEO_SAD_HI.npy,1012,IEO,SAD,HI,train
data\processed\1048_IEO_ANG_LO.npy,1048,IEO,ANG,LO,train
data\processed\1043_IEO_ANG_LO.npy,1043,IEO,ANG,LO,train
data\processed\1034_IEO_ANG_LO.npy,1034,IEO,ANG,LO,train
data\processed\1012_IEO_DIS_MD.npy,1012,IEO,DIS,MD,train
data\processed\1046_IEO_SAD_MD.npy,1046,IEO,SAD,MD,train
data\processed\1027_IEO_NEU_XX.npy,1027,IEO,NEU,XX,train
data\processed\1019_IEO_SAD_LO.npy,1019,IEO,SAD,LO,train
data\processed\1045_IEO_DIS_MD.npy,1045,IEO,DIS,MD,train
data\processed\1026_IEO_SAD_HI.npy,1026,IEO,SAD,HI,train
data\processed\1032_IEO_NEU_XX.npy,1032,IEO,NEU,XX,train
data\processed\1044_IEO_SAD_HI.npy,1044,IEO,SAD,HI,train
data\processed\1028_IEO_DIS_HI.npy,1028,IEO,DIS,HI,train
data\processed\1043_IEO_HAP_MD.npy,1043,IEO,HAP,MD,train
data\processed\1003_IEO_DIS_MD.npy,1003,IEO,DIS,MD,train
data\processed\1003_IEO_FEA_LO.npy,1003,IEO,FEA,LO,train
data\processed\1013_IEO_HAP_HI.npy,1013,IEO,HAP,HI,train
data\processed\1001_IEO_HAP_LO.npy,1001,IEO,HAP,LO,train
data\processed\1037_IEO_ANG_HI.npy,1037,IEO,ANG,HI,train
data\processed\1035_IEO_ANG_LO.npy,1035,IEO,ANG,LO,train
data\processed\1002_IEO_FEA_LO.npy,1002,IEO,FEA,LO,train
data\processed\1014_IEO_FEA_HI.npy,1014,IEO,FEA,HI,train
data\processed\1040_IEO_DIS_LO.npy,1040,IEO,DIS,LO,train
data\processed\1039_IEO_FEA_HI.npy,1039,IEO,FEA,HI,train
data\processed\1028_IEO_DIS_MD.npy,1028,IEO,DIS,MD,train
data\processed\1049_IEO_DIS_HI.npy,1049,IEO,DIS,HI,train
data\processed\1008_IEO_NEU_XX.npy,1008,IEO,NEU,XX,train
data\processed\1035_IEO_DIS_HI.npy,1035,IEO,DIS,HI,train
data\processed\1011_IEO_ANG_LO.npy,1011,IEO,ANG,LO,train
data\processed\1008_IEO_ANG_MD.npy,1008,IEO,ANG,MD,train
data\processed\1005_IEO_ANG_HI.npy,1005,IEO,ANG,HI,train
data\processed\1005_IEO_HAP_MD.npy,1005,IEO,HAP,MD,train
data\processed\1013_IEO_ANG_HI.npy,1013,IEO,ANG,HI,train
data\processed\1006_IEO_ANG_HI.npy,1006,IEO,ANG,HI,train
data\processed\1010_IEO_SAD_HI.npy,1010,IEO,SAD,HI,train
data\processed\1019_IEO_HAP_HI.npy,1019,IEO,HAP,HI,train
data\processed\1018_IEO_ANG_LO.npy,1018,IEO,ANG,LO,train
data\processed\1004_IEO_DIS_LO.npy,1004,IEO,DIS,LO,train
data\processed\1038_IEO_SAD_MD.npy,1038,IEO,SAD,MD,train
data\processed\1019_IEO_SAD_MD.npy,1019,IEO,SAD,MD,train
data\processed\1006_IEO_SAD_LO.npy,1006,IEO,SAD,LO,train
data\processed\1037_IEO_SAD_MD.npy,1037,IEO,SAD,MD,train
data\processed\1038_IEO_ANG_MD.npy,1038,IEO,ANG,MD,train
data\processed\1018_IEO_HAP_MD.npy,1018,IEO,HAP,MD,train
data\processed\1031_IEO_DIS_LO.npy,1031,IEO,DIS,LO,train
data\processed\1039_IEO_HAP_MD.npy,1039,IEO,HAP,MD,train
data\processed\1016_IEO_ANG_MD.npy,1016,IEO,ANG,MD,train
data\processed\1011_IEO_HAP_MD.npy,1011,IEO,HAP,MD,train
data\processed\1012_IEO_HAP_HI.npy,1012,IEO,HAP,HI,train
data\processed\1036_IEO_FEA_LO.npy,1036,IEO,FEA,LO,train
data\processed\1049_IEO_HAP_HI.npy,1049,IEO,HAP,HI,train
data\processed\1005_IEO_ANG_MD.npy,1005,IEO,ANG,MD,train
data\processed\1044_IEO_FEA_LO.npy,1044,IEO,FEA,LO,train
data\processed\1023_IEO_HAP_LO.npy,1023,IEO,HAP,LO,train
data\processed\1030_IEO_ANG_LO.npy,1030,IEO,ANG,LO,train
data\processed\1043_IEO_SAD_MD.npy,1043,IEO,SAD,MD,train
data\processed\1004_IEO_HAP_HI.npy,1004,IEO,HAP,HI,train
data\processed\1015_IEO_FEA_MD.npy,1015,IEO,FEA,MD,train
data\processed\1045_IEO_DIS_LO.npy,1045,IEO,DIS,LO,train
data\processed\1043_IEO_SAD_LO.npy,1043,IEO,SAD,LO,train
data\processed\1008_IEO_FEA_LO.npy,1008,IEO,FEA,LO,train
data\processed\1035_IEO_DIS_MD.npy,1035,IEO,DIS,MD,train
data\processed\1001_IEO_NEU_XX.npy,1001,IEO,NEU,XX,train
data\processed\1023_IEO_ANG_LO.npy,1023,IEO,ANG,LO,train
data\processed\1012_IEO_NEU_XX.npy,1012,IEO,NEU,XX,train
data\processed\1033_IEO_HAP_HI.npy,1033,IEO,HAP,HI,train
data\processed\1001_IEO_DIS_HI.npy,1001,IEO,DIS,HI,train
data\processed\1024_IEO_SAD_LO.npy,1024,IEO,SAD,LO,train
data\processed\1031_IEO_FEA_MD.npy,1031,IEO,FEA,MD,train
data\processed\1024_IEO_FEA_HI.npy,1024,IEO,FEA,HI,train
data\processed\1022_IEO_FEA_MD.npy,1022,IEO,FEA,MD,train
data\processed\1022_IEO_ANG_LO.npy,1022,IEO,ANG,LO,train
data\processed\1007_IEO_FEA_MD.npy,1007,IEO,FEA,MD,train
data\processed\1001_IEO_ANG_LO.npy,1001,IEO,ANG,LO,train
data\processed\1007_IEO_HAP_LO.npy,1007,IEO,HAP,LO,train
data\processed\1005_IEO_HAP_HI.npy,1005,IEO,HAP,HI,train
data\processed\1020_IEO_ANG_LO.npy,1020,IEO,ANG,LO,train
data\processed\1049_IEO_FEA_LO.npy,1049,IEO,FEA,LO,train
data\processed\1012_IEO_HAP_MD.npy,1012,IEO,HAP,MD,train
data\processed\1046_IEO_FEA_MD.npy,1046,IEO,FEA,MD,train
data\processed\1001_IEO_DIS_MD.npy,1001,IEO,DIS,MD,train
data\processed\1006_IEO_HAP_MD.npy,1006,IEO,HAP,MD,train
data\processed\1012_IEO_ANG_MD.npy,1012,IEO,ANG,MD,train
data\processed\1012_IEO_ANG_HI.npy,1012,IEO,ANG,HI,train
data\processed\1043_IEO_NEU_XX.npy,1043,IEO,NEU,XX,train
data\processed\1023_IEO_ANG_MD.npy,1023,IEO,ANG,MD,train
data\processed\1044_IEO_ANG_HI.npy,1044,IEO,ANG,HI,train
data\processed\1036_IEO_HAP_LO.npy,1036,IEO,HAP,LO,train
data\processed\1033_IEO_HAP_LO.npy,1033,IEO,HAP,LO,train
data\processed\1012_IEO_DIS_LO.npy,1012,IEO,DIS,LO,train
data\processed\1046_IEO_NEU_XX.npy,1046,IEO,NEU,XX,train
data\processed\1009_IEO_ANG_LO.npy,1009,IEO,ANG,LO,train
data\processed\1044_IEO_HAP_LO.npy,1044,IEO,HAP,LO,train
data\processed\1011_IEO_FEA_HI.npy,1011,IEO,FEA,HI,train
data\processed\1016_IEO_SAD_LO.npy,1016,IEO,SAD,LO,train
data\processed\1027_IEO_ANG_MD.npy,1027,IEO,ANG,MD,train
data\processed\1014_IEO_DIS_MD.npy,1014,IEO,DIS,MD,train
data\processed\1043_IEO_ANG_MD.npy,1043,IEO,ANG,MD,train
data\processed\1014_IEO_NEU_XX.npy,1014,IEO,NEU,XX,train
data\processed\1015_IEO_DIS_LO.npy,1015,IEO,DIS,LO,train
data\processed\1026_IEO_DIS_MD.npy,1026,IEO,DIS,MD,train
data\processed\1036_IEO_SAD_MD.npy,1036,IEO,SAD,MD,train
data\processed\1046_IEO_SAD_HI.npy,1046,IEO,SAD,HI,train
data\processed\1005_IEO_SAD_MD.npy,1005,IEO,SAD,MD,train
data\processed\1025_IEO_NEU_XX.npy,1025,IEO,NEU,XX,train
data\processed\1027_IEO_HAP_HI.npy,1027,IEO,HAP,HI,train
data\processed\1004_IEO_ANG_MD.npy,1004,IEO,ANG,MD,train
data\processed\1003_IEO_ANG_HI.npy,1003,IEO,ANG,HI,train
data\processed\1046_IEO_HAP_HI.npy,1046,IEO,HAP,HI,train
data\processed\1038_IEO_FEA_MD.npy,1038,IEO,FEA,MD,train
data\processed\1039_IEO_SAD_HI.npy,1039,IEO,SAD,HI,train
data\processed\1014_IEO_FEA_MD.npy,1014,IEO,FEA,MD,train
data\processed\1019_IEO_ANG_LO.npy,1019,IEO,ANG,LO,train
data\processed\1014_IEO_HAP_LO.npy,1014,IEO,HAP,LO,train
data\processed\1005_IEO_HAP_LO.npy,1005,IEO,HAP,LO,train
data\processed\1004_IEO_HAP_LO.npy,1004,IEO,HAP,LO,train
data\processed\1010_IEO_NEU_XX.npy,1010,IEO,NEU,XX,train
